dateCreated,hours,sessions,quotes,transactions,sessionConversion,quoteConversion
19/11/2024,23,220,102,5,0.022727273,0.049019608
19/11/2024,22,362,184,18,0.049723757,0.097826087
19/11/2024,21,505,269,25,0.04950495,0.092936803
19/11/2024,20,515,280,33,0.06407767,0.117857143
19/11/2024,19,549,290,33,0.06010929,0.113793103
19/11/2024,18,544,314,36,0.066176471,0.114649682
19/11/2024,17,599,357,44,0.07345576,0.1232493
19/11/2024,16,604,388,53,0.087748344,0.136597938
19/11/2024,15,1028,388,49,0.04766537,0.12628866
19/11/2024,14,671,485,69,0.102831595,0.142268041
19/11/2024,13,657,399,50,0.076103501,0.125313283
19/11/2024,12,1451,415,59,0.040661613,0.142168675
19/11/2024,11,755,449,55,0.072847682,0.122494432
19/11/2024,10,829,426,62,0.074788902,0.145539906
19/11/2024,9,751,319,39,0.051930759,0.122257053
19/11/2024,8,779,278,19,0.024390244,0.068345324
19/11/2024,7,438,98,8,0.01826484,0.081632653
19/11/2024,6,387,85,1,0.002583979,0.011764706
19/11/2024,5,252,26,1,0.003968254,0.038461538
19/11/2024,4,548,257,0,0,0
19/11/2024,3,396,47,2,0.005050505,0.042553191
19/11/2024,2,846,338,3,0.003546099,0.00887574
19/11/2024,1,391,40,4,0.010230179,0.1
19/11/2024,0,553,57,2,0.003616637,0.035087719
20/11/2024,23,318,135,6,0.018867925,0.044444444
20/11/2024,22,423,213,16,0.037825059,0.075117371
20/11/2024,21,551,310,16,0.029038113,0.051612903
20/11/2024,20,572,326,42,0.073426573,0.128834356
20/11/2024,19,598,322,32,0.053511706,0.099378882
20/11/2024,18,574,267,28,0.048780488,0.104868914
20/11/2024,17,591,325,36,0.060913706,0.110769231
20/11/2024,16,690,373,46,0.066666667,0.123324397
20/11/2024,15,1039,385,48,0.046198268,0.124675325
20/11/2024,14,712,419,59,0.082865169,0.140811456
20/11/2024,13,692,407,51,0.073699422,0.125307125
20/11/2024,12,804,445,54,0.067164179,0.121348315
20/11/2024,11,772,432,64,0.082901554,0.148148148
20/11/2024,10,826,389,66,0.079903148,0.16966581
20/11/2024,9,882,361,39,0.044217687,0.108033241
20/11/2024,8,686,190,17,0.024781341,0.089473684
20/11/2024,7,535,115,15,0.028037383,0.130434783
20/11/2024,6,391,63,4,0.010230179,0.063492063
20/11/2024,5,197,28,1,0.005076142,0.035714286
20/11/2024,4,162,34,1,0.00617284,0.029411765
20/11/2024,3,168,37,3,0.017857143,0.081081081
20/11/2024,2,211,21,2,0.009478673,0.095238095
20/11/2024,1,263,36,2,0.007604563,0.055555556
20/11/2024,0,329,55,2,0.006079027,0.036363636
21/11/2024,23,318,102,8,0.025157233,0.078431373
21/11/2024,22,391,204,7,0.017902813,0.034313725
21/11/2024,21,486,272,26,0.053497942,0.095588235
21/11/2024,20,485,252,20,0.041237113,0.079365079
21/11/2024,19,523,272,28,0.053537285,0.102941176
21/11/2024,18,558,302,29,0.051971326,0.09602649
21/11/2024,17,596,302,26,0.043624161,0.086092715
21/11/2024,16,617,315,43,0.069692058,0.136507937
21/11/2024,15,644,389,43,0.066770186,0.110539846
21/11/2024,14,654,383,48,0.073394495,0.125326371
21/11/2024,13,765,432,50,0.065359477,0.115740741
21/11/2024,12,847,434,69,0.081463991,0.158986175
21/11/2024,11,852,427,59,0.069248826,0.138173302
21/11/2024,10,905,423,63,0.06961326,0.14893617
21/11/2024,9,863,325,37,0.042873696,0.113846154
21/11/2024,8,653,176,21,0.032159265,0.119318182
21/11/2024,7,559,143,8,0.01431127,0.055944056
21/11/2024,6,349,55,3,0.008595989,0.054545455
21/11/2024,5,254,27,0,0,0
21/11/2024,4,221,30,1,0.004524887,0.033333333
21/11/2024,3,203,25,3,0.014778325,0.12
21/11/2024,2,240,40,0,0,0
21/11/2024,1,274,34,1,0.003649635,0.029411765
21/11/2024,0,371,81,4,0.010781671,0.049382716
22/11/2024,23,198,74,7,0.035353535,0.094594595
22/11/2024,22,308,145,6,0.019480519,0.04137931
22/11/2024,21,314,204,16,0.050955414,0.078431373
22/11/2024,20,363,203,6,0.016528926,0.02955665
22/11/2024,19,356,203,9,0.025280899,0.044334975
22/11/2024,18,421,226,17,0.040380048,0.075221239
22/11/2024,17,468,261,24,0.051282051,0.091954023
22/11/2024,16,538,295,35,0.065055762,0.118644068
22/11/2024,15,618,381,45,0.072815534,0.118110236
22/11/2024,14,606,354,38,0.062706271,0.107344633
22/11/2024,13,613,330,36,0.058727569,0.109090909
22/11/2024,12,678,335,44,0.064896755,0.131343284
22/11/2024,11,767,401,47,0.061277705,0.117206983
22/11/2024,10,782,330,45,0.057544757,0.136363636
22/11/2024,9,800,353,37,0.04625,0.104815864
22/11/2024,8,595,170,16,0.026890756,0.094117647
22/11/2024,7,414,116,9,0.02173913,0.077586207
22/11/2024,6,256,68,2,0.0078125,0.029411765
22/11/2024,5,261,32,3,0.011494253,0.09375
22/11/2024,4,205,28,1,0.004878049,0.035714286
22/11/2024,3,201,26,2,0.009950249,0.076923077
22/11/2024,2,233,37,0,0,0
22/11/2024,1,297,59,1,0.003367003,0.016949153
22/11/2024,0,362,57,3,0.008287293,0.052631579
23/11/2024,23,223,112,1,0.004484305,0.008928571
23/11/2024,22,298,161,4,0.013422819,0.02484472
23/11/2024,21,328,180,6,0.018292683,0.033333333
23/11/2024,20,377,197,12,0.031830239,0.060913706
23/11/2024,19,347,204,22,0.063400576,0.107843137
23/11/2024,18,361,204,15,0.041551247,0.073529412
23/11/2024,17,456,251,18,0.039473684,0.071713147
23/11/2024,16,539,339,27,0.050092764,0.079646018
23/11/2024,15,495,321,28,0.056565657,0.087227414
23/11/2024,14,509,317,35,0.068762279,0.110410095
23/11/2024,13,599,371,33,0.05509182,0.088948787
23/11/2024,12,672,374,31,0.046130952,0.082887701
23/11/2024,11,785,364,40,0.050955414,0.10989011
23/11/2024,10,745,295,23,0.030872483,0.077966102
23/11/2024,9,790,297,19,0.024050633,0.063973064
23/11/2024,8,551,175,8,0.014519056,0.045714286
23/11/2024,7,333,91,3,0.009009009,0.032967033
23/11/2024,6,235,64,2,0.008510638,0.03125
23/11/2024,5,195,37,1,0.005128205,0.027027027
23/11/2024,4,146,19,0,0,0
23/11/2024,3,148,11,0,0,0
23/11/2024,2,173,27,0,0,0
23/11/2024,1,246,46,4,0.016260163,0.086956522
23/11/2024,0,269,68,0,0,0
24/11/2024,23,344,146,8,0.023255814,0.054794521
24/11/2024,22,439,239,18,0.041002278,0.075313808
24/11/2024,21,498,269,20,0.040160643,0.074349442
24/11/2024,20,525,298,23,0.043809524,0.077181208
24/11/2024,19,540,325,29,0.053703704,0.089230769
24/11/2024,18,617,334,33,0.053484603,0.098802395
24/11/2024,17,678,416,33,0.048672566,0.079326923
24/11/2024,16,621,355,41,0.066022544,0.115492958
24/11/2024,15,632,374,34,0.053797468,0.090909091
24/11/2024,14,589,311,41,0.069609508,0.131832797
24/11/2024,13,549,358,39,0.071038251,0.108938547
24/11/2024,12,615,389,32,0.05203252,0.082262211
24/11/2024,11,703,335,26,0.036984353,0.07761194
24/11/2024,10,955,278,27,0.028272251,0.097122302
24/11/2024,9,700,241,10,0.014285714,0.041493776
24/11/2024,8,562,133,8,0.014234875,0.060150376
24/11/2024,7,359,66,4,0.011142061,0.060606061
24/11/2024,6,271,36,4,0.014760148,0.111111111
24/11/2024,5,234,23,0,0,0
24/11/2024,4,227,25,0,0,0
24/11/2024,3,236,20,1,0.004237288,0.05
24/11/2024,2,262,29,2,0.007633588,0.068965517
24/11/2024,1,318,25,0,0,0
24/11/2024,0,394,58,2,0.005076142,0.034482759
25/11/2024,23,360,162,12,0.033333333,0.074074074
25/11/2024,22,517,283,23,0.044487427,0.081272085
25/11/2024,21,668,373,36,0.053892216,0.096514745
25/11/2024,20,689,396,36,0.052249637,0.090909091
25/11/2024,19,684,433,54,0.078947368,0.124711316
25/11/2024,18,687,405,45,0.065502183,0.111111111
25/11/2024,17,716,394,44,0.061452514,0.111675127
25/11/2024,16,757,444,48,0.06340819,0.108108108
25/11/2024,15,756,471,77,0.101851852,0.163481953
25/11/2024,14,859,576,80,0.093131548,0.138888889
25/11/2024,13,906,600,91,0.100441501,0.151666667
25/11/2024,12,989,591,71,0.071789687,0.120135364
25/11/2024,11,1022,505,73,0.071428571,0.144554455
25/11/2024,10,991,476,69,0.06962664,0.144957983
25/11/2024,9,974,375,47,0.04825462,0.125333333
25/11/2024,8,766,252,27,0.035248042,0.107142857
25/11/2024,7,513,139,13,0.025341131,0.09352518
25/11/2024,6,334,66,2,0.005988024,0.03030303
25/11/2024,5,263,39,1,0.003802281,0.025641026
25/11/2024,4,250,26,0,0,0
25/11/2024,3,210,20,0,0,0
25/11/2024,2,219,24,1,0.00456621,0.041666667
25/11/2024,1,306,47,2,0.006535948,0.042553191
25/11/2024,0,387,88,4,0.010335917,0.045454545
26/11/2024,23,366,172,12,0.032786885,0.069767442
26/11/2024,22,508,243,27,0.053149606,0.111111111
26/11/2024,21,636,342,32,0.050314465,0.093567251
26/11/2024,20,633,328,28,0.044233807,0.085365854
26/11/2024,19,636,348,45,0.070754717,0.129310345
26/11/2024,18,633,356,40,0.063191153,0.112359551
26/11/2024,17,696,399,48,0.068965517,0.120300752
26/11/2024,16,775,431,60,0.077419355,0.139211137
26/11/2024,15,725,461,57,0.07862069,0.123644252
26/11/2024,14,803,502,65,0.080946451,0.129482072
26/11/2024,13,821,448,59,0.071863581,0.131696429
26/11/2024,12,850,498,64,0.075294118,0.128514056
26/11/2024,11,1028,559,74,0.071984436,0.132379249
26/11/2024,10,883,465,68,0.077010193,0.146236559
26/11/2024,9,928,400,65,0.070043103,0.1625
26/11/2024,8,976,410,23,0.023565574,0.056097561
26/11/2024,7,617,153,11,0.017828201,0.071895425
26/11/2024,6,610,250,3,0.004918033,0.012
26/11/2024,5,298,25,0,0,0
26/11/2024,4,571,300,0,0,0
26/11/2024,3,319,92,1,0.003134796,0.010869565
26/11/2024,2,922,617,1,0.001084599,0.001620746
26/11/2024,1,382,49,3,0.007853403,0.06122449
26/11/2024,0,436,99,9,0.020642202,0.090909091
27/11/2024,23,384,174,14,0.036458333,0.08045977
27/11/2024,22,507,262,24,0.047337278,0.091603053
27/11/2024,21,632,322,38,0.060126582,0.118012422
27/11/2024,20,639,322,23,0.03599374,0.071428571
27/11/2024,19,646,346,35,0.054179567,0.101156069
27/11/2024,18,686,371,33,0.048104956,0.088948787
27/11/2024,17,827,388,38,0.045949214,0.097938144
27/11/2024,16,909,471,59,0.064906491,0.125265393
27/11/2024,15,921,491,54,0.058631922,0.109979633
27/11/2024,14,865,505,64,0.073988439,0.126732673
27/11/2024,13,776,450,60,0.077319588,0.133333333
27/11/2024,12,837,421,59,0.070489845,0.140142518
27/11/2024,11,932,498,70,0.075107296,0.140562249
27/11/2024,10,907,459,73,0.080485116,0.159041394
27/11/2024,9,913,404,58,0.063526835,0.143564356
27/11/2024,8,745,217,21,0.028187919,0.096774194
27/11/2024,7,574,126,8,0.013937282,0.063492063
27/11/2024,6,400,84,2,0.005,0.023809524
27/11/2024,5,296,47,1,0.003378378,0.021276596
27/11/2024,4,280,43,2,0.007142857,0.046511628
27/11/2024,3,256,33,1,0.00390625,0.03030303
27/11/2024,2,285,20,0,0,0
27/11/2024,1,362,58,1,0.002762431,0.017241379
27/11/2024,0,523,94,6,0.011472275,0.063829787
28/11/2024,23,357,110,13,0.036414566,0.118181818
28/11/2024,22,504,229,20,0.03968254,0.087336245
28/11/2024,21,630,326,27,0.042857143,0.082822086
28/11/2024,20,638,300,29,0.045454545,0.096666667
28/11/2024,19,680,361,41,0.060294118,0.113573407
28/11/2024,18,698,362,38,0.054441261,0.104972376
28/11/2024,17,686,356,41,0.059766764,0.115168539
28/11/2024,16,721,335,51,0.07073509,0.152238806
28/11/2024,15,798,426,57,0.071428571,0.133802817
28/11/2024,14,854,484,63,0.073770492,0.130165289
28/11/2024,13,811,431,58,0.071516646,0.134570766
28/11/2024,12,923,465,66,0.071505959,0.141935484
28/11/2024,11,988,474,66,0.066801619,0.139240506
28/11/2024,10,1054,469,73,0.069259962,0.15565032
28/11/2024,9,923,371,49,0.053087757,0.132075472
28/11/2024,8,762,250,19,0.024934383,0.076
28/11/2024,7,638,112,7,0.010971787,0.0625
28/11/2024,6,430,89,5,0.011627907,0.056179775
28/11/2024,5,359,89,3,0.008356546,0.033707865
28/11/2024,4,282,33,0,0,0
28/11/2024,3,290,26,1,0.003448276,0.038461538
28/11/2024,2,310,22,0,0,0
28/11/2024,1,371,57,3,0.008086253,0.052631579
28/11/2024,0,466,95,3,0.006437768,0.031578947
29/11/2024,23,374,108,2,0.005347594,0.018518519
29/11/2024,22,452,193,14,0.030973451,0.07253886
29/11/2024,21,496,201,10,0.02016129,0.049751244
29/11/2024,20,561,261,16,0.028520499,0.061302682
29/11/2024,19,555,248,26,0.046846847,0.10483871
29/11/2024,18,556,239,16,0.028776978,0.066945607
29/11/2024,17,602,291,30,0.049833887,0.103092784
29/11/2024,16,689,363,48,0.069666183,0.132231405
29/11/2024,15,774,419,53,0.068475452,0.126491647
29/11/2024,14,787,408,49,0.062261753,0.120098039
29/11/2024,13,741,400,49,0.066126856,0.1225
29/11/2024,12,729,387,51,0.069958848,0.131782946
29/11/2024,11,823,428,58,0.070473876,0.135514019
29/11/2024,10,1077,409,54,0.050139276,0.13202934
29/11/2024,9,841,330,42,0.049940547,0.127272727
29/11/2024,8,775,234,26,0.033548387,0.111111111
29/11/2024,7,624,165,8,0.012820513,0.048484848
29/11/2024,6,467,86,3,0.006423983,0.034883721
29/11/2024,5,363,44,1,0.002754821,0.022727273
29/11/2024,4,333,32,0,0,0
29/11/2024,3,318,27,1,0.003144654,0.037037037
29/11/2024,2,361,20,0,0,0
29/11/2024,1,522,33,1,0.001915709,0.03030303
29/11/2024,0,745,92,4,0.005369128,0.043478261
30/11/2024,23,366,133,8,0.021857923,0.060150376
30/11/2024,22,444,162,7,0.015765766,0.043209877
30/11/2024,21,514,211,7,0.013618677,0.033175355
30/11/2024,20,515,225,17,0.033009709,0.075555556
30/11/2024,19,514,215,24,0.046692607,0.111627907
30/11/2024,18,566,264,17,0.030035336,0.064393939
30/11/2024,17,539,227,18,0.033395176,0.079295154
30/11/2024,16,605,325,36,0.059504132,0.110769231
30/11/2024,15,652,325,31,0.047546012,0.095384615
30/11/2024,14,655,335,52,0.079389313,0.155223881
30/11/2024,13,687,319,38,0.055312955,0.119122257
30/11/2024,12,786,349,42,0.053435115,0.12034384
30/11/2024,11,843,380,50,0.059311981,0.131578947
30/11/2024,10,846,333,32,0.037825059,0.096096096
30/11/2024,9,799,329,31,0.038798498,0.094224924
30/11/2024,8,717,186,8,0.011157601,0.043010753
30/11/2024,7,523,121,5,0.009560229,0.041322314
30/11/2024,6,335,36,0,0,0
30/11/2024,5,290,30,0,0,0
30/11/2024,4,270,16,0,0,0
30/11/2024,3,267,13,0,0,0
30/11/2024,2,310,30,2,0.006451613,0.066666667
30/11/2024,1,406,50,0,0,0
30/11/2024,0,510,82,6,0.011764706,0.073170732
01/12/2024,23,393,146,19,0.048346056,0.130136986
01/12/2024,22,491,264,35,0.071283096,0.132575758
01/12/2024,21,627,381,33,0.052631579,0.086614173
01/12/2024,20,633,322,38,0.060031596,0.118012422
01/12/2024,19,650,394,40,0.061538462,0.101522843
01/12/2024,18,657,369,43,0.065449011,0.116531165
01/12/2024,17,662,387,42,0.063444109,0.108527132
01/12/2024,16,582,359,41,0.070446735,0.114206128
01/12/2024,15,648,392,38,0.058641975,0.096938776
01/12/2024,14,632,330,23,0.036392405,0.06969697
01/12/2024,13,668,288,35,0.05239521,0.121527778
01/12/2024,12,743,356,42,0.056527591,0.117977528
01/12/2024,11,773,308,33,0.042690815,0.107142857
01/12/2024,10,753,303,19,0.025232404,0.062706271
01/12/2024,9,715,226,20,0.027972028,0.088495575
01/12/2024,8,635,178,9,0.014173228,0.050561798
01/12/2024,7,438,94,4,0.00913242,0.042553191
01/12/2024,6,308,67,3,0.00974026,0.044776119
01/12/2024,5,240,22,2,0.008333333,0.090909091
01/12/2024,4,227,22,1,0.004405286,0.045454545
01/12/2024,3,249,30,0,0,0
01/12/2024,2,274,35,1,0.003649635,0.028571429
01/12/2024,1,322,47,2,0.00621118,0.042553191
01/12/2024,0,471,59,1,0.002123142,0.016949153
02/12/2024,23,365,177,19,0.052054795,0.107344633
02/12/2024,22,605,340,36,0.059504132,0.105882353
02/12/2024,21,691,419,44,0.063675832,0.105011933
02/12/2024,20,751,425,40,0.053262317,0.094117647
02/12/2024,19,748,481,60,0.080213904,0.124740125
02/12/2024,18,725,420,55,0.075862069,0.130952381
02/12/2024,17,842,469,74,0.087885986,0.157782516
02/12/2024,16,859,515,75,0.087310827,0.145631068
02/12/2024,15,882,531,79,0.089569161,0.148775895
02/12/2024,14,936,567,78,0.083333333,0.137566138
02/12/2024,13,963,637,92,0.095534787,0.144427002
02/12/2024,12,1015,585,87,0.085714286,0.148717949
02/12/2024,11,1058,575,105,0.099243856,0.182608696
02/12/2024,10,1082,520,86,0.07948244,0.165384615
02/12/2024,9,976,417,58,0.05942623,0.139088729
02/12/2024,8,799,273,35,0.043804756,0.128205128
02/12/2024,7,577,132,8,0.013864818,0.060606061
02/12/2024,6,383,77,5,0.01305483,0.064935065
02/12/2024,5,284,46,3,0.01056338,0.065217391
02/12/2024,4,238,29,0,0,0
02/12/2024,3,211,29,1,0.004739336,0.034482759
02/12/2024,2,258,20,1,0.003875969,0.05
02/12/2024,1,371,57,2,0.005390836,0.035087719
02/12/2024,0,467,84,8,0.017130621,0.095238095
03/12/2024,23,370,146,9,0.024324324,0.061643836
03/12/2024,22,623,331,43,0.069020867,0.129909366
03/12/2024,21,756,461,50,0.066137566,0.10845987
03/12/2024,20,773,497,57,0.07373868,0.114688129
03/12/2024,19,709,460,42,0.059238364,0.091304348
03/12/2024,18,769,429,50,0.065019506,0.116550117
03/12/2024,17,789,500,62,0.078580482,0.124
03/12/2024,16,835,522,72,0.086227545,0.137931034
03/12/2024,15,858,547,82,0.095571096,0.149908592
03/12/2024,14,888,560,88,0.099099099,0.157142857
03/12/2024,13,872,521,78,0.089449541,0.149712092
03/12/2024,12,974,526,81,0.083162218,0.153992395
03/12/2024,11,1017,533,98,0.096361849,0.183864916
03/12/2024,10,990,511,72,0.072727273,0.140900196
03/12/2024,9,996,395,61,0.06124498,0.15443038
03/12/2024,8,1083,550,35,0.032317636,0.063636364
03/12/2024,7,601,179,13,0.021630616,0.072625698
03/12/2024,6,435,119,7,0.016091954,0.058823529
03/12/2024,5,297,54,1,0.003367003,0.018518519
03/12/2024,4,412,179,0,0,0
03/12/2024,3,355,109,2,0.005633803,0.018348624
03/12/2024,2,702,376,1,0.001424501,0.002659574
03/12/2024,1,341,56,1,0.002932551,0.017857143
03/12/2024,0,461,86,7,0.015184382,0.081395349
04/12/2024,23,414,172,14,0.033816425,0.081395349
04/12/2024,22,646,371,39,0.060371517,0.105121294
04/12/2024,21,695,344,42,0.060431655,0.122093023
04/12/2024,20,767,453,47,0.061277705,0.103752759
04/12/2024,19,781,469,49,0.062740077,0.104477612
04/12/2024,18,740,434,60,0.081081081,0.138248848
04/12/2024,17,772,460,47,0.060880829,0.102173913
04/12/2024,16,869,509,77,0.088607595,0.151277014
04/12/2024,15,890,513,77,0.086516854,0.150097466
04/12/2024,14,910,527,74,0.081318681,0.140417457
04/12/2024,13,975,563,89,0.091282051,0.158081705
04/12/2024,12,912,476,65,0.07127193,0.136554622
04/12/2024,11,1016,548,95,0.093503937,0.173357664
04/12/2024,10,990,506,79,0.07979798,0.156126482
04/12/2024,9,1024,442,57,0.055664063,0.128959276
04/12/2024,8,783,288,40,0.051085568,0.138888889
04/12/2024,7,601,134,8,0.013311148,0.059701493
04/12/2024,6,421,125,7,0.016627078,0.056
04/12/2024,5,290,51,4,0.013793103,0.078431373
04/12/2024,4,227,44,1,0.004405286,0.022727273
04/12/2024,3,232,37,3,0.012931034,0.081081081
04/12/2024,2,257,32,1,0.003891051,0.03125
04/12/2024,1,294,36,1,0.003401361,0.027777778
04/12/2024,0,425,93,4,0.009411765,0.043010753
